Timezone,Datetime,AQI US,AQI CN,PM2.5 (ug/m3),PM10 (ug/m3),CO2 (ppm),Temperature (Celsius),Temperature (Fahrenheit),Humidity (%),HCHO (ppb),TVOC (ppb)
Asia/Jakarta UTC+07:00,12/31/2019 11:06,155,86,64,122,442,34.5,94,63,,
Asia/Jakarta UTC+07:00,12/31/2019 11:01,163,104,78.3,116,447,34.7,94.5,64,,
Asia/Jakarta UTC+07:00,12/31/2019 10:56,158,92,68.4,128,444,34.5,94.1,64,,
Asia/Jakarta UTC+07:00,12/31/2019 10:51,160,99,73.8,149,444,34.1,93.4,65,,
Asia/Jakarta UTC+07:00,12/31/2019 10:46,164,108,81,130,446,34,93.2,65,,
Asia/Jakarta UTC+07:00,12/31/2019 10:41,161,100,74.7,128,440,33.8,92.9,66,,
Asia/Jakarta UTC+07:00,12/31/2019 10:36,159,95,71.1,145,451,33.3,92,66,,
Asia/Jakarta UTC+07:00,12/31/2019 10:31,160,97,72.9,151,449,33.3,92,66,,
Asia/Jakarta UTC+07:00,12/31/2019 10:26,157,90,66.7,143,449,33.6,92.6,65,,
Asia/Jakarta UTC+07:00,12/31/2019 10:21,154,84,62.2,108,445,33.8,92.8,65,,
Asia/Jakarta UTC+07:00,12/31/2019 10:16,141,71,52,109,437,33.9,93,64,,
Asia/Jakarta UTC+07:00,12/31/2019 10:11,149,75,55,120,439,33.9,93.1,64,,
Asia/Jakarta UTC+07:00,12/31/2019 10:06,134,68,49,98,440,33.6,92.5,65,,
Asia/Jakarta UTC+07:00,12/31/2019 10:01,132,66,48,90,444,33.6,92.5,65,,
Asia/Jakarta UTC+07:00,12/31/2019 9:56,152,78,57.7,120,443,33.5,92.2,65,,
Asia/Jakarta UTC+07:00,12/31/2019 9:51,149,75,55,117,447,33.8,92.9,65,,
Asia/Jakarta UTC+07:00,12/31/2019 9:46,153,81,59.5,134,443,33.9,93.1,65,,
Asia/Jakarta UTC+07:00,12/31/2019 9:41,146,74,54,123,445,34,93.2,65,,
Asia/Jakarta UTC+07:00,12/31/2019 9:36,156,87,64.9,133,441,33.8,92.8,66,,
Asia/Jakarta UTC+07:00,12/31/2019 9:31,154,84,62.2,118,451,33.8,92.8,67,,
Asia/Jakarta UTC+07:00,12/31/2019 9:26,156,87,64.9,133,443,34,93.2,68,,
Asia/Jakarta UTC+07:00,12/31/2019 9:21,144,73,53,113,444,33.8,92.8,69,,
Asia/Jakarta UTC+07:00,12/31/2019 9:16,155,85,63.1,125,445,33.7,92.6,69,,
Asia/Jakarta UTC+07:00,12/31/2019 9:11,157,91,67.6,144,443,33.3,91.9,71,,
Asia/Jakarta UTC+07:00,12/31/2019 9:06,154,82,60.4,124,448,32.8,91,71,,
Asia/Jakarta UTC+07:00,12/31/2019 9:01,154,82,60.4,116,441,32.3,90.2,73,,
Asia/Jakarta UTC+07:00,12/31/2019 8:56,155,86,64,130,440,31.9,89.4,74,,
Asia/Jakarta UTC+07:00,12/31/2019 8:51,158,92,68.4,139,437,31.5,88.7,75,,
Asia/Jakarta UTC+07:00,12/31/2019 8:46,156,89,65.8,139,440,31.2,88.2,76,,
Asia/Jakarta UTC+07:00,12/31/2019 8:41,155,85,63.1,107,437,31,87.7,77,,
Asia/Jakarta UTC+07:00,12/31/2019 8:36,155,86,64,108,438,30.7,87.3,77,,
Asia/Jakarta UTC+07:00,12/31/2019 8:31,155,85,63.1,120,454,30.6,87,78,,
Asia/Jakarta UTC+07:00,12/31/2019 8:26,155,86,64,138,448,30.5,87,79,,
Asia/Jakarta UTC+07:00,12/31/2019 8:21,158,93,69.3,147,450,30.3,86.6,79,,
Asia/Jakarta UTC+07:00,12/31/2019 8:16,154,84,62.2,127,451,30.1,86.1,81,,
Asia/Jakarta UTC+07:00,12/31/2019 8:11,160,96,72,129,447,29.8,85.6,83,,
Asia/Jakarta UTC+07:00,12/31/2019 8:06,156,87,64.9,113,439,29.4,85,84,,
Asia/Jakarta UTC+07:00,12/31/2019 8:01,157,90,66.7,111,447,29.1,84.4,86,,
Asia/Jakarta UTC+07:00,12/31/2019 7:56,157,91,67.6,125,450,28.7,83.7,85,,
Asia/Jakarta UTC+07:00,12/31/2019 7:51,159,95,71.1,135,454,28.3,83,86,,
Asia/Jakarta UTC+07:00,12/31/2019 7:46,157,91,67.6,140,448,28,82.3,87,,
Asia/Jakarta UTC+07:00,12/31/2019 7:41,161,101,75.6,136,450,27.7,81.8,88,,
Asia/Jakarta UTC+07:00,12/31/2019 7:36,165,109,81.9,153,448,27.5,81.5,89,,
Asia/Jakarta UTC+07:00,12/31/2019 7:31,160,96,72,134,453,27.2,81,90,,
Asia/Jakarta UTC+07:00,12/31/2019 7:26,157,91,67.6,135,456,26.9,80.5,90,,
Asia/Jakarta UTC+07:00,12/31/2019 7:21,162,102,76.5,148,461,26.7,80.1,91,,
Asia/Jakarta UTC+07:00,12/31/2019 7:16,168,117,88.2,171,462,26.6,79.9,91,,
Asia/Jakarta UTC+07:00,12/31/2019 7:11,161,100,74.7,126,463,26.4,79.6,91,,
Asia/Jakarta UTC+07:00,12/31/2019 7:06,162,102,76.5,160,463,26.3,79.4,92,,
Asia/Jakarta UTC+07:00,12/31/2019 7:01,158,93,69.3,116,462,26.2,79.2,92,,
Asia/Jakarta UTC+07:00,12/31/2019 6:56,157,90,66.7,113,457,26.1,79,92,,
Asia/Jakarta UTC+07:00,12/31/2019 6:51,157,91,67.6,120,457,26.1,78.9,92,,
Asia/Jakarta UTC+07:00,12/31/2019 6:46,158,93,69.3,128,462,26,78.7,93,,
Asia/Jakarta UTC+07:00,12/31/2019 6:41,156,89,65.8,162,466,25.9,78.6,93,,
Asia/Jakarta UTC+07:00,12/31/2019 6:36,154,83,61.3,103,477,25.8,78.5,93,,
Asia/Jakarta UTC+07:00,12/31/2019 6:31,154,82,60.4,143,453,25.7,78.3,93,,
Asia/Jakarta UTC+07:00,12/31/2019 6:26,153,80,58.6,97,456,25.7,78.2,92,,
Asia/Jakarta UTC+07:00,12/31/2019 6:21,154,82,60.4,108,450,25.6,78.1,92,,
Asia/Jakarta UTC+07:00,12/31/2019 6:16,158,92,68.4,130,462,25.6,78,92,,
Asia/Jakarta UTC+07:00,12/31/2019 6:11,160,97,72.9,135,465,25.5,77.9,92,,
Asia/Jakarta UTC+07:00,12/31/2019 6:06,164,108,81,151,475,25.5,77.9,92,,
Asia/Jakarta UTC+07:00,12/31/2019 6:01,164,108,81,148,470,25.4,77.8,92,,
Asia/Jakarta UTC+07:00,12/31/2019 5:56,165,110,82.8,153,475,25.4,77.8,92,,
Asia/Jakarta UTC+07:00,12/31/2019 5:51,167,115,87.3,148,475,25.4,77.7,92,,
Asia/Jakarta UTC+07:00,12/31/2019 5:46,166,112,84.6,142,474,25.4,77.7,92,,
Asia/Jakarta UTC+07:00,12/31/2019 5:41,174,132,100.7,174,474,25.4,77.6,92,,
Asia/Jakarta UTC+07:00,12/31/2019 5:36,182,150,115.1,219,468,25.4,77.7,92,,
Asia/Jakarta UTC+07:00,12/31/2019 5:31,195,187,141.1,243,471,25.3,77.6,92,,
Asia/Jakarta UTC+07:00,12/31/2019 5:26,199,199,149.1,265,475,25.3,77.6,92,,
Asia/Jakarta UTC+07:00,12/31/2019 5:21,179,143,109.7,209,468,25.3,77.6,92,,
Asia/Jakarta UTC+07:00,12/31/2019 5:16,160,97,72.9,116,466,25.4,77.6,92,,
Asia/Jakarta UTC+07:00,12/31/2019 5:11,160,97,72.9,116,465,25.4,77.7,92,,
Asia/Jakarta UTC+07:00,12/31/2019 5:06,149,75,55,92,463,25.4,77.7,92,,
Asia/Jakarta UTC+07:00,12/31/2019 5:02,149,75,55,86,453,25.3,77.6,92,,
Asia/Jakarta UTC+07:00,12/31/2019 4:56,137,69,50,77,447,25.4,77.6,92,,
Asia/Jakarta UTC+07:00,12/31/2019 4:51,139,70,51,81,448,25.3,77.6,92,,
Asia/Jakarta UTC+07:00,12/31/2019 4:46,144,73,53,77,450,25.3,77.6,92,,
Asia/Jakarta UTC+07:00,12/31/2019 4:41,132,66,48,91,447,25.3,77.6,92,,
Asia/Jakarta UTC+07:00,12/31/2019 4:36,132,66,48,75,441,25.3,77.6,92,,
Asia/Jakarta UTC+07:00,12/31/2019 4:31,119,60,43,76,441,25.3,77.5,92,,
Asia/Jakarta UTC+07:00,12/31/2019 4:26,137,69,50,80,443,25.3,77.6,92,,
Asia/Jakarta UTC+07:00,12/31/2019 4:21,132,66,48,59,438,25.3,77.6,92,,
Asia/Jakarta UTC+07:00,12/31/2019 4:16,122,61,44,71,434,25.3,77.5,92,,
Asia/Jakarta UTC+07:00,12/31/2019 4:11,114,58,41,55,437,25.3,77.5,92,,
Asia/Jakarta UTC+07:00,12/31/2019 4:06,117,59,42,65,434,25.3,77.5,92,,
Asia/Jakarta UTC+07:00,12/31/2019 4:01,117,59,42,56,431,25.3,77.5,92,,
Asia/Jakarta UTC+07:00,12/31/2019 3:56,114,58,41,71,434,25.3,77.5,92,,
Asia/Jakarta UTC+07:00,12/31/2019 3:51,119,60,43,57,435,25.2,77.4,92,,
Asia/Jakarta UTC+07:00,12/31/2019 3:46,122,61,44,58,430,25.3,77.5,92,,
Asia/Jakarta UTC+07:00,12/31/2019 3:41,127,64,46,82,431,25.2,77.4,92,,
Asia/Jakarta UTC+07:00,12/31/2019 3:36,114,58,41,71,427,25.2,77.4,92,,
Asia/Jakarta UTC+07:00,12/31/2019 3:31,112,56,40,48,424,25.2,77.4,92,,
Asia/Jakarta UTC+07:00,12/31/2019 3:26,110,55,39,53,424,25.3,77.5,91,,
Asia/Jakarta UTC+07:00,12/31/2019 3:21,110,55,39,75,427,25.3,77.5,91,,
Asia/Jakarta UTC+07:00,12/31/2019 3:16,102,51,36,62,425,25.3,77.5,91,,
Asia/Jakarta UTC+07:00,12/31/2019 3:12,99,50,35,58,426,25.3,77.6,91,,
Asia/Jakarta UTC+07:00,12/31/2019 3:06,102,51,36,59,423,25.3,77.5,91,,
Asia/Jakarta UTC+07:00,12/31/2019 3:01,99,50,35,52,424,25.3,77.5,91,,
Asia/Jakarta UTC+07:00,12/31/2019 2:56,107,54,38,61,432,25.4,77.7,91,,
Asia/Jakarta UTC+07:00,12/31/2019 2:51,117,59,42,72,430,25.4,77.7,91,,
Asia/Jakarta UTC+07:00,12/31/2019 2:46,117,59,42,72,431,25.4,77.7,91,,
Asia/Jakarta UTC+07:00,12/31/2019 2:42,112,56,40,73,434,25.4,77.6,91,,
Asia/Jakarta UTC+07:00,12/31/2019 2:36,119,60,43,67,430,25.4,77.6,91,,
Asia/Jakarta UTC+07:00,12/31/2019 2:31,127,64,46,86,429,25.4,77.7,91,,
Asia/Jakarta UTC+07:00,12/31/2019 2:26,134,68,49,86,432,25.4,77.7,91,,
Asia/Jakarta UTC+07:00,12/31/2019 2:21,127,64,46,85,436,25.4,77.7,91,,
Asia/Jakarta UTC+07:00,12/31/2019 2:16,124,63,45,97,433,25.4,77.7,91,,
Asia/Jakarta UTC+07:00,12/31/2019 2:11,132,66,48,100,431,25.4,77.7,91,,
Asia/Jakarta UTC+07:00,12/31/2019 2:07,122,61,44,71,428,25.3,77.6,91,,
Asia/Jakarta UTC+07:00,12/31/2019 2:01,117,59,42,78,425,25.4,77.7,90,,
Asia/Jakarta UTC+07:00,12/31/2019 1:56,114,58,41,83,422,25.4,77.7,90,,
Asia/Jakarta UTC+07:00,12/31/2019 1:51,119,60,43,76,423,25.4,77.7,90,,
Asia/Jakarta UTC+07:00,12/31/2019 1:46,146,74,54,91,423,25.4,77.7,90,,
Asia/Jakarta UTC+07:00,12/31/2019 1:41,144,73,53,109,427,25.5,77.8,90,,
Asia/Jakarta UTC+07:00,12/31/2019 1:36,152,78,57.7,101,429,25.5,77.8,90,,
Asia/Jakarta UTC+07:00,12/31/2019 1:31,155,85,63.1,133,434,25.5,77.9,90,,
Asia/Jakarta UTC+07:00,12/31/2019 1:26,146,74,54,132,432,25.5,77.9,90,,
Asia/Jakarta UTC+07:00,12/31/2019 1:21,149,75,55,101,430,25.5,77.9,90,,
Asia/Jakarta UTC+07:00,12/31/2019 1:16,134,68,49,105,436,25.5,77.9,90,,
Asia/Jakarta UTC+07:00,12/31/2019 1:11,141,71,52,126,437,25.5,78,90,,
Asia/Jakarta UTC+07:00,12/31/2019 1:06,122,61,44,93,428,25.5,77.9,90,,
Asia/Jakarta UTC+07:00,12/31/2019 1:01,119,60,43,89,432,25.5,77.9,90,,
Asia/Jakarta UTC+07:00,12/31/2019 0:56,124,63,45,88,434,25.5,77.9,90,,
Asia/Jakarta UTC+07:00,12/31/2019 0:51,119,60,43,95,435,25.6,78,90,,
Asia/Jakarta UTC+07:00,12/31/2019 0:46,152,77,56.8,151,434,25.6,78,90,,
Asia/Jakarta UTC+07:00,12/31/2019 0:41,110,55,39,78,434,25.5,78,90,,
Asia/Jakarta UTC+07:00,12/31/2019 0:36,105,53,37,79,437,25.5,77.9,90,,
Asia/Jakarta UTC+07:00,12/31/2019 0:31,110,55,39,78,433,25.5,77.9,90,,
Asia/Jakarta UTC+07:00,12/31/2019 0:26,105,53,37,51,434,25.5,77.9,89,,
Asia/Jakarta UTC+07:00,12/31/2019 0:21,105,53,37,54,443,25.5,78,89,,
Asia/Jakarta UTC+07:00,12/31/2019 0:16,97,49,34,76,439,25.5,78,90,,
Asia/Jakarta UTC+07:00,12/31/2019 0:11,107,54,38,58,439,25.5,77.9,90,,
Asia/Jakarta UTC+07:00,12/31/2019 0:06,95,47,33,50,438,25.5,77.9,90,,
Asia/Jakarta UTC+07:00,12/31/2019 0:01,93,46,32,49,428,25.5,77.8,90,,
Asia/Jakarta UTC+07:00,12/30/2019 23:56,119,60,43,70,427,25.4,77.8,90,,
Asia/Jakarta UTC+07:00,12/30/2019 23:51,86,41,29,52,428,25.4,77.7,90,,
Asia/Jakarta UTC+07:00,12/30/2019 23:46,102,51,36,66,431,25.4,77.7,90,,
Asia/Jakarta UTC+07:00,12/30/2019 23:41,91,44,31,60,425,25.4,77.7,90,,
Asia/Jakarta UTC+07:00,12/30/2019 23:36,102,51,36,69,423,25.4,77.8,90,,
Asia/Jakarta UTC+07:00,12/30/2019 23:31,93,46,32,61,426,25.5,77.9,90,,
Asia/Jakarta UTC+07:00,12/30/2019 23:27,105,53,37,57,429,25.5,77.8,90,,
Asia/Jakarta UTC+07:00,12/30/2019 23:21,93,46,32,65,430,25.5,77.9,90,,
Asia/Jakarta UTC+07:00,12/30/2019 23:16,107,54,38,58,431,25.5,77.8,90,,
Asia/Jakarta UTC+07:00,12/30/2019 23:11,144,73,53,102,437,25.5,77.9,90,,
Asia/Jakarta UTC+07:00,12/30/2019 23:07,129,65,47,90,425,25.4,77.7,91,,
Asia/Jakarta UTC+07:00,12/30/2019 23:01,119,60,43,67,425,25.4,77.7,90,,
Asia/Jakarta UTC+07:00,12/30/2019 22:56,110,55,39,63,426,25.5,77.9,90,,
Asia/Jakarta UTC+07:00,12/30/2019 22:51,114,58,41,65,427,25.6,78.1,90,,
Asia/Jakarta UTC+07:00,12/30/2019 22:46,119,60,43,57,428,25.6,78.1,90,,
Asia/Jakarta UTC+07:00,12/30/2019 22:41,155,86,64,137,437,25.6,78.2,90,,
Asia/Jakarta UTC+07:00,12/30/2019 22:36,144,73,53,81,445,25.7,78.3,90,,
Asia/Jakarta UTC+07:00,12/30/2019 22:31,137,69,50,93,445,25.7,78.3,90,,
Asia/Jakarta UTC+07:00,12/30/2019 22:26,139,70,51,98,443,25.7,78.3,90,,
Asia/Jakarta UTC+07:00,12/30/2019 22:21,154,82,60.4,111,439,25.7,78.2,90,,
Asia/Jakarta UTC+07:00,12/30/2019 22:16,153,80,58.6,119,445,25.7,78.3,90,,
Asia/Jakarta UTC+07:00,12/30/2019 22:11,139,70,51,98,445,25.7,78.3,90,,
Asia/Jakarta UTC+07:00,12/30/2019 22:07,152,78,57.7,121,441,25.7,78.3,90,,
Asia/Jakarta UTC+07:00,12/30/2019 22:01,153,80,58.6,122,451,25.7,78.3,90,,
Asia/Jakarta UTC+07:00,12/30/2019 21:56,153,81,59.5,117,456,25.8,78.5,90,,
Asia/Jakarta UTC+07:00,12/30/2019 21:52,155,85,63.1,140,451,25.8,78.4,90,,
Asia/Jakarta UTC+07:00,12/30/2019 21:46,157,90,66.7,166,449,25.9,78.6,90,,
Asia/Jakarta UTC+07:00,12/30/2019 21:42,163,105,79.2,198,452,25.9,78.6,90,,
Asia/Jakarta UTC+07:00,12/30/2019 21:36,159,94,70.2,200,457,25.9,78.6,90,,
Asia/Jakarta UTC+07:00,12/30/2019 21:31,164,106,80.1,166,457,25.9,78.6,90,,
Asia/Jakarta UTC+07:00,12/30/2019 21:26,156,89,65.8,150,456,25.9,78.6,90,,
Asia/Jakarta UTC+07:00,12/30/2019 21:21,157,90,66.7,173,452,25.8,78.5,90,,
Asia/Jakarta UTC+07:00,12/30/2019 21:16,159,94,70.2,158,438,25.8,78.5,90,,
Asia/Jakarta UTC+07:00,12/30/2019 21:11,156,89,65.8,149,451,25.9,78.6,90,,
Asia/Jakarta UTC+07:00,12/30/2019 21:06,153,80,58.6,128,448,25.9,78.6,90,,
Asia/Jakarta UTC+07:00,12/30/2019 21:01,153,81,59.5,136,436,25.8,78.4,90,,
Asia/Jakarta UTC+07:00,12/30/2019 20:56,139,70,51,104,437,25.8,78.4,90,,
Asia/Jakarta UTC+07:00,12/30/2019 20:51,127,64,46,80,433,25.7,78.3,91,,
Asia/Jakarta UTC+07:00,12/30/2019 20:46,127,64,46,83,433,25.7,78.3,90,,
Asia/Jakarta UTC+07:00,12/30/2019 20:41,129,65,47,68,435,25.8,78.4,90,,
Asia/Jakarta UTC+07:00,12/30/2019 20:36,110,55,39,66,427,25.7,78.2,91,,
Asia/Jakarta UTC+07:00,12/30/2019 20:31,112,56,40,51,438,25.8,78.4,90,,
Asia/Jakarta UTC+07:00,12/30/2019 20:26,105,53,37,42,429,25.7,78.3,91,,
Asia/Jakarta UTC+07:00,12/30/2019 20:21,99,50,35,59,426,25.8,78.5,90,,
Asia/Jakarta UTC+07:00,12/30/2019 20:16,95,47,33,47,436,25.8,78.4,90,,
Asia/Jakarta UTC+07:00,12/30/2019 20:11,107,54,38,46,429,25.7,78.3,90,,
Asia/Jakarta UTC+07:00,12/30/2019 20:06,91,44,31,58,431,25.7,78.3,90,,
Asia/Jakarta UTC+07:00,12/30/2019 20:01,97,49,34,58,428,25.8,78.4,90,,
Asia/Jakarta UTC+07:00,12/30/2019 19:56,95,47,33,50,431,25.9,78.6,90,,
Asia/Jakarta UTC+07:00,12/30/2019 19:51,99,50,35,40,429,25.9,78.6,90,,
Asia/Jakarta UTC+07:00,12/30/2019 19:46,105,53,37,39,427,25.8,78.5,90,,
Asia/Jakarta UTC+07:00,12/30/2019 19:41,117,59,42,50,436,26,78.7,89,,
Asia/Jakarta UTC+07:00,12/30/2019 19:36,107,54,38,62,475,26.2,79.2,89,,
Asia/Jakarta UTC+07:00,12/30/2019 19:31,97,49,34,45,486,26.3,79.3,89,,
Asia/Jakarta UTC+07:00,12/30/2019 19:26,107,54,38,62,491,26.3,79.3,89,,
Asia/Jakarta UTC+07:00,12/30/2019 19:21,112,56,40,74,486,26.2,79.2,89,,
Asia/Jakarta UTC+07:00,12/30/2019 19:17,114,58,41,59,481,26.2,79.2,89,,
Asia/Jakarta UTC+07:00,12/30/2019 19:11,99,50,35,62,471,26.3,79.3,90,,
Asia/Jakarta UTC+07:00,12/30/2019 19:06,93,46,32,40,457,26.3,79.3,90,,
Asia/Jakarta UTC+07:00,12/30/2019 19:01,91,44,31,39,455,26.3,79.3,90,,
Asia/Jakarta UTC+07:00,12/30/2019 18:56,105,53,37,52,453,26.3,79.3,90,,
Asia/Jakarta UTC+07:00,12/30/2019 18:51,91,44,31,45,453,26.3,79.3,89,,
Asia/Jakarta UTC+07:00,12/30/2019 18:46,93,46,32,49,451,26.2,79.2,89,,
Asia/Jakarta UTC+07:00,12/30/2019 18:41,91,44,31,39,458,26.2,79.2,89,,
Asia/Jakarta UTC+07:00,12/30/2019 18:36,88,43,30,47,453,26.2,79.2,89,,
Asia/Jakarta UTC+07:00,12/30/2019 18:31,88,43,30,50,450,26.2,79.1,89,,
Asia/Jakarta UTC+07:00,12/30/2019 18:26,86,41,29,52,440,26.1,79,89,,
Asia/Jakarta UTC+07:00,12/30/2019 18:21,91,44,31,61,439,26.1,79,89,,
Asia/Jakarta UTC+07:00,12/30/2019 18:16,97,49,34,83,425,26,78.9,89,,
Asia/Jakarta UTC+07:00,12/30/2019 18:11,105,53,37,64,422,26.1,78.9,89,,
Asia/Jakarta UTC+07:00,12/30/2019 18:06,107,54,38,65,423,26.1,78.9,89,,
Asia/Jakarta UTC+07:00,12/30/2019 18:01,114,58,41,62,420,26.2,79.1,89,,
Asia/Jakarta UTC+07:00,12/30/2019 17:56,102,51,36,54,423,26.4,79.5,91,,
Asia/Jakarta UTC+07:00,12/30/2019 17:51,93,46,32,53,436,26.5,79.7,91,,
Asia/Jakarta UTC+07:00,12/30/2019 17:46,105,53,37,52,441,26.5,79.7,91,,
Asia/Jakarta UTC+07:00,12/30/2019 17:41,107,54,38,53,447,26.5,79.6,91,,
Asia/Jakarta UTC+07:00,12/30/2019 17:36,95,47,33,63,439,26.4,79.6,90,,
Asia/Jakarta UTC+07:00,12/30/2019 17:31,102,51,36,41,423,26.4,79.5,90,,
Asia/Jakarta UTC+07:00,12/30/2019 17:26,95,47,33,44,421,26.4,79.4,90,,
Asia/Jakarta UTC+07:00,12/30/2019 17:21,93,46,32,40,426,26.3,79.4,91,,
Asia/Jakarta UTC+07:00,12/30/2019 17:16,97,49,34,52,422,26.3,79.4,91,,
Asia/Jakarta UTC+07:00,12/30/2019 17:11,95,47,33,41,420,26.3,79.3,91,,
Asia/Jakarta UTC+07:00,12/30/2019 17:06,93,46,32,43,424,26.4,79.6,91,,
Asia/Jakarta UTC+07:00,12/30/2019 17:01,122,61,44,59,421,26.6,79.8,90,,
Asia/Jakarta UTC+07:00,12/30/2019 16:56,110,55,39,54,418,26.8,80.2,90,,
Asia/Jakarta UTC+07:00,12/30/2019 16:51,102,51,36,68,423,27.1,80.8,90,,
Asia/Jakarta UTC+07:00,12/30/2019 16:46,122,61,44,77,428,27.5,81.5,89,,
Asia/Jakarta UTC+07:00,12/30/2019 16:41,107,54,38,57,425,27.6,81.7,87,,
Asia/Jakarta UTC+07:00,12/30/2019 16:36,97,49,34,59,441,27.6,81.7,87,,
Asia/Jakarta UTC+07:00,12/30/2019 16:31,105,53,37,46,433,27.6,81.6,87,,
Asia/Jakarta UTC+07:00,12/30/2019 16:26,107,54,38,54,417,27.5,81.5,87,,
Asia/Jakarta UTC+07:00,12/30/2019 16:21,88,43,30,42,418,27.7,81.8,87,,
Asia/Jakarta UTC+07:00,12/30/2019 16:16,84,40,28,43,416,27.7,81.9,86,,
Asia/Jakarta UTC+07:00,12/30/2019 16:11,80,37,26,41,414,27.8,82.1,85,,
Asia/Jakarta UTC+07:00,12/30/2019 16:06,80,37,26,42,414,28,82.4,84,,
Asia/Jakarta UTC+07:00,12/30/2019 16:01,78,36,25,34,417,28.2,82.8,84,,
Asia/Jakarta UTC+07:00,12/30/2019 15:56,86,41,29,49,417,28.5,83.2,84,,
Asia/Jakarta UTC+07:00,12/30/2019 15:51,82,39,27,64,413,28.7,83.7,82,,
Asia/Jakarta UTC+07:00,12/30/2019 15:46,84,40,28,52,419,29,84.2,82,,
Asia/Jakarta UTC+07:00,12/30/2019 15:41,93,46,32,53,427,29.5,85.2,80,,
Asia/Jakarta UTC+07:00,12/30/2019 15:36,119,60,43,73,440,30.3,86.5,78,,
Asia/Jakarta UTC+07:00,12/30/2019 15:31,137,69,50,117,450,31.1,87.9,74,,
Asia/Jakarta UTC+07:00,12/30/2019 15:26,117,59,42,116,435,31.8,89.3,69,,
Asia/Jakarta UTC+07:00,12/30/2019 15:21,93,46,32,62,445,32.2,90,67,,
Asia/Jakarta UTC+07:00,12/30/2019 15:16,78,36,25,43,436,32.7,90.8,66,,
Asia/Jakarta UTC+07:00,12/30/2019 15:11,88,43,30,57,423,33.2,91.7,67,,
Asia/Jakarta UTC+07:00,12/30/2019 15:06,88,43,30,60,422,33.3,91.9,67,,
Asia/Jakarta UTC+07:00,12/30/2019 15:01,88,43,30,60,423,33.4,92.1,66,,
Asia/Jakarta UTC+07:00,12/30/2019 14:56,95,47,33,68,420,33.6,92.5,66,,
Asia/Jakarta UTC+07:00,12/30/2019 14:51,82,39,27,53,422,33.7,92.7,65,,
Asia/Jakarta UTC+07:00,12/30/2019 14:46,86,41,29,52,426,33.9,93,65,,
Asia/Jakarta UTC+07:00,12/30/2019 14:41,102,51,36,64,422,34,93.2,64,,
Asia/Jakarta UTC+07:00,12/30/2019 14:36,107,54,38,52,423,34.1,93.4,64,,
Asia/Jakarta UTC+07:00,12/30/2019 14:31,91,44,31,54,424,34.2,93.6,64,,
Asia/Jakarta UTC+07:00,12/30/2019 14:26,88,43,30,57,424,34,93.3,64,,
Asia/Jakarta UTC+07:00,12/30/2019 14:21,102,51,36,92,425,34,93.3,63,,
Asia/Jakarta UTC+07:00,12/30/2019 14:16,99,50,35,73,438,33.8,92.9,65,,
Asia/Jakarta UTC+07:00,12/30/2019 14:11,124,63,45,91,432,33.5,92.3,66,,
Asia/Jakarta UTC+07:00,12/30/2019 14:06,117,59,42,84,427,33.3,91.9,67,,
Asia/Jakarta UTC+07:00,12/30/2019 14:01,119,60,43,64,422,32.8,91,70,,
Asia/Jakarta UTC+07:00,12/30/2019 13:56,127,64,46,80,432,32.2,90,72,,
Asia/Jakarta UTC+07:00,12/30/2019 13:51,134,68,49,91,434,31.7,89.1,74,,
Asia/Jakarta UTC+07:00,12/30/2019 13:47,132,66,48,69,435,31.3,88.4,76,,
Asia/Jakarta UTC+07:00,12/30/2019 13:41,156,87,64.9,103,446,31,87.8,78,,
Asia/Jakarta UTC+07:00,12/30/2019 13:36,152,77,56.8,86,450,30.5,86.9,79,,
Asia/Jakarta UTC+07:00,12/30/2019 13:31,154,84,62.2,96,447,30.2,86.4,78,,
Asia/Jakarta UTC+07:00,12/30/2019 13:26,152,77,56.8,76,446,30.4,86.6,77,,
Asia/Jakarta UTC+07:00,12/30/2019 13:21,154,83,61.3,92,442,30.6,87,76,,
Asia/Jakarta UTC+07:00,12/30/2019 13:16,155,86,64,142,441,30.7,87.3,75,,
Asia/Jakarta UTC+07:00,12/30/2019 13:11,153,80,58.6,97,443,31,87.9,72,,
Asia/Jakarta UTC+07:00,12/30/2019 13:06,153,80,58.6,84,432,31.6,88.8,70,,
Asia/Jakarta UTC+07:00,12/30/2019 13:01,134,68,49,98,430,32.3,90.1,66,,
Asia/Jakarta UTC+07:00,12/30/2019 12:56,105,53,37,66,425,33,91.4,62,,
Asia/Jakarta UTC+07:00,12/30/2019 12:51,102,51,36,58,424,33.7,92.6,60,,
Asia/Jakarta UTC+07:00,12/30/2019 12:46,93,46,32,57,432,34.4,93.9,57,,
Asia/Jakarta UTC+07:00,12/30/2019 12:41,105,53,37,60,426,34.7,94.4,57,,
Asia/Jakarta UTC+07:00,12/30/2019 12:36,107,54,38,109,425,35.2,95.3,57,,
Asia/Jakarta UTC+07:00,12/30/2019 12:31,107,54,38,72,423,35.5,96,56,,
Asia/Jakarta UTC+07:00,12/30/2019 12:26,127,64,46,64,426,36.1,97,55,,
Asia/Jakarta UTC+07:00,12/30/2019 12:21,114,58,41,72,425,36.3,97.3,55,,
Asia/Jakarta UTC+07:00,12/30/2019 12:16,124,63,45,81,425,35.8,96.5,56,,
Asia/Jakarta UTC+07:00,12/30/2019 12:11,149,75,55,97,427,36,96.9,56,,
